,iapb_none,iapb_1.99,iapb_0.99,iapb_19.49,iapb_199.99,iapb_48.99
8786,,1.0,,,,
8790,,,1.0,1.0,,1.0
8792,,1.0,1.0,1.0,,
8794,1.0,,,,,
8795,1.0,,,,,
8798,1.0,,,,,
8799,1.0,,,,,
8800,1.0,,,,,
8801,,1.0,,,,
8802,1.0,,,,,
8803,,1.0,,,,
8806,1.0,,,,,
8808,,1.0,1.0,1.0,,
8812,1.0,,,,,
8813,,1.0,1.0,,,
8820,,1.0,1.0,1.0,,
8822,1.0,,,,,
8823,,1.0,1.0,1.0,,1.0
8829,,,1.0,1.0,,
8832,,1.0,1.0,1.0,1.0,1.0
8834,,,,1.0,,
8835,,,,1.0,,
8839,,,,1.0,,
8840,,1.0,1.0,,,
8844,,1.0,,1.0,,
8847,,,1.0,,,
8850,,,1.0,1.0,,
8851,,1.0,,1.0,1.0,1.0
8853,,1.0,,1.0,,1.0
8855,,,,1.0,1.0,1.0
8859,1.0,,,,,
8860,,1.0,1.0,,,
8861,1.0,,,,,
8862,,,1.0,1.0,1.0,1.0
8865,1.0,,,,,
8877,,1.0,,,,
8883,1.0,,,,,
8886,1.0,,,,,
8895,,1.0,1.0,1.0,,
8905,,,1.0,,,
8909,,1.0,1.0,1.0,,
8910,,1.0,,,,
8911,1.0,,,,,
8920,1.0,,,,,
8925,,1.0,1.0,1.0,1.0,
8928,,1.0,1.0,1.0,,
8931,1.0,,,,,
8932,1.0,,,,,
8933,,1.0,1.0,1.0,,
8936,1.0,,,,,
8940,,1.0,,1.0,,
8942,1.0,,,,,
8943,,1.0,1.0,1.0,,
8944,,1.0,,1.0,1.0,1.0
8946,,,,1.0,1.0,
8954,1.0,,,,,
8955,,,1.0,,,
8959,1.0,,,,,
8961,1.0,,,,,
8964,1.0,,,,,
8969,1.0,,,,,
8971,,1.0,,1.0,,1.0
8974,1.0,,,,,
8982,,1.0,,,,
8984,,1.0,1.0,1.0,,
8987,1.0,,,,,
8988,,,1.0,1.0,,
8993,1.0,,,,,
8999,1.0,,,,,
9002,,1.0,1.0,1.0,1.0,1.0
9004,1.0,,,,,
9012,,1.0,,,,
9014,,1.0,,1.0,,
9019,,,,1.0,1.0,1.0
9022,1.0,,,,,
9024,1.0,,,,,
9027,1.0,,,,,
9031,,,,1.0,1.0,1.0
9033,1.0,,,,,
9034,1.0,,,,,
9036,,,1.0,1.0,,1.0
9043,1.0,,,,,
9046,1.0,,,,,
9050,,1.0,,,,
9051,,1.0,1.0,1.0,,
9055,1.0,,,,,
9056,,1.0,1.0,1.0,1.0,1.0
9058,,,1.0,1.0,1.0,1.0
9062,,,1.0,1.0,1.0,1.0
9064,1.0,,,,,
9076,,1.0,1.0,1.0,1.0,1.0
9080,1.0,,,,,
9081,1.0,,,,,
9083,,,1.0,1.0,1.0,1.0
9084,,,,1.0,,
9090,,,1.0,1.0,1.0,
9092,1.0,,,,,
9096,,,,1.0,1.0,1.0
9098,,1.0,1.0,1.0,,
9100,,1.0,1.0,1.0,,
9104,1.0,,,,,
9110,,,1.0,1.0,1.0,1.0
9111,,,,1.0,1.0,1.0
9113,,,,1.0,1.0,1.0
9123,1.0,,,,,
9125,,,1.0,1.0,,
9126,,1.0,,1.0,,1.0
9127,,1.0,,1.0,1.0,1.0
9129,1.0,,,,,
9130,,1.0,1.0,,,
9131,1.0,,,,,
9133,,1.0,,1.0,1.0,1.0
9136,,1.0,1.0,1.0,,
9141,,1.0,1.0,,,
9144,1.0,,,,,
9147,1.0,,,,,
9152,,1.0,1.0,1.0,,1.0
9154,,,1.0,1.0,1.0,1.0
9157,,,1.0,1.0,,1.0
9158,1.0,,,,,
9163,,1.0,,1.0,1.0,1.0
9166,1.0,,,,,
9168,,1.0,1.0,1.0,,1.0
9169,,1.0,1.0,1.0,,1.0
9170,,,1.0,1.0,1.0,1.0
9171,,1.0,1.0,1.0,,
9176,,1.0,1.0,1.0,,
9189,,,,1.0,,
9190,,,1.0,,,
9197,,,,1.0,1.0,1.0
9199,,,1.0,1.0,1.0,
9201,1.0,,,,,
9203,1.0,,,,,
9210,,1.0,1.0,,,
9212,,1.0,1.0,1.0,,
9213,1.0,,,,,
9215,,1.0,1.0,,,
9218,1.0,,,,,
9223,,,1.0,1.0,,1.0
9224,1.0,,,,,
9226,,1.0,,,,
9228,,1.0,1.0,1.0,,
9229,,1.0,1.0,1.0,,
9232,1.0,,,,,
9234,1.0,,,,,
9235,,,1.0,1.0,1.0,1.0
9236,,,1.0,1.0,,
9239,,,,1.0,,
9244,1.0,,,,,
9245,1.0,,,,,
9248,1.0,,,,,
9255,,,1.0,1.0,,
9256,,,,1.0,1.0,1.0
9258,,,1.0,,,
9263,1.0,,,,,
9265,,1.0,,,,
9269,,,1.0,1.0,,
9271,,,,1.0,,
9275,1.0,,,,,
9278,1.0,,,,,
9290,,,,1.0,,
9291,,,1.0,1.0,,1.0
9294,,1.0,,1.0,,1.0
9298,,1.0,1.0,1.0,,1.0
9303,,,,1.0,1.0,1.0
9307,1.0,,,,,
9315,1.0,,,,,
9318,,,1.0,1.0,1.0,1.0
9324,,1.0,1.0,1.0,,
9326,1.0,,,,,
9327,,1.0,,,,
9331,1.0,,,,,
9335,,,1.0,1.0,1.0,1.0
9336,,,1.0,1.0,1.0,1.0
9337,1.0,,,,,
9339,,,1.0,,,
9345,,,1.0,1.0,,1.0
9346,,,1.0,1.0,1.0,1.0
9347,,1.0,1.0,1.0,,1.0
9349,1.0,,,,,
9351,,1.0,,1.0,,
9352,,1.0,,1.0,1.0,1.0
9357,,,1.0,1.0,,
9360,1.0,,,,,
9363,,,1.0,1.0,,
9365,,1.0,,,,
9368,,,1.0,1.0,1.0,1.0
9376,1.0,,,,,
9381,1.0,,,,,
9383,1.0,,,,,
9387,,1.0,,,,
9390,,1.0,1.0,1.0,,
9399,1.0,,,,,
9400,,,1.0,1.0,,1.0
9401,,,1.0,1.0,,
9402,,,,1.0,1.0,1.0
9405,,,1.0,1.0,1.0,1.0
9407,,1.0,1.0,1.0,,
9410,1.0,,,,,
9413,1.0,,,,,
9416,1.0,,,,,
9417,,,1.0,1.0,,1.0
9418,,1.0,,,,
9419,,1.0,,1.0,1.0,1.0
9421,,,,1.0,,
9435,1.0,,,,,
9438,,1.0,,,,
9440,1.0,,,,,
9443,,1.0,1.0,1.0,1.0,1.0
9444,,1.0,1.0,1.0,,1.0
9446,,1.0,,,,
9448,,,1.0,1.0,,
9452,1.0,,,,,
9457,1.0,,,,,
9460,,,1.0,,,
9461,,1.0,1.0,1.0,1.0,1.0
9462,1.0,,,,,
9464,,1.0,,,,
9468,,1.0,,,,
9474,,1.0,1.0,1.0,,1.0
9480,,1.0,,,,
9486,,1.0,1.0,1.0,,1.0
9489,,,1.0,1.0,1.0,1.0
9490,1.0,,,,,
9492,,1.0,,1.0,,1.0
9499,1.0,,,,,
9500,1.0,,,,,
9501,,1.0,,1.0,,
9502,1.0,,,,,
9506,1.0,,,,,
9509,1.0,,,,,
9513,,1.0,1.0,1.0,,
9516,,1.0,,1.0,,1.0
9519,,,1.0,1.0,,
9520,,,1.0,,,
9524,1.0,,,,,
9527,1.0,,,,,
9528,,1.0,1.0,1.0,,1.0
9535,1.0,,,,,
9536,,1.0,,,,
9539,1.0,,,,,
9541,,1.0,1.0,1.0,1.0,1.0
9547,1.0,,,,,
9552,,,1.0,,,
9553,1.0,,,,,
9555,,1.0,1.0,1.0,,
9556,,1.0,1.0,1.0,,1.0
9557,,,1.0,1.0,1.0,1.0
9560,,,,1.0,,
9563,,,1.0,1.0,,
9564,,1.0,1.0,1.0,,
9568,,1.0,1.0,1.0,,1.0
9575,,1.0,1.0,,,
9577,,1.0,1.0,1.0,,1.0
9583,,1.0,1.0,1.0,,
9593,,1.0,1.0,1.0,,
9598,1.0,,,,,
9600,,1.0,,1.0,,1.0
9603,,,1.0,1.0,,1.0
9608,,1.0,,1.0,,
9610,,,1.0,1.0,,
9611,,,1.0,1.0,,
9612,1.0,,,,,
9615,1.0,,,,,
9625,,1.0,,1.0,,1.0
9626,,,1.0,1.0,,1.0
9630,,,,1.0,,
9633,,,,1.0,,
9634,1.0,,,,,
9642,1.0,,,,,
9644,,,1.0,1.0,1.0,1.0
9645,,1.0,,,,
9649,,,1.0,1.0,1.0,1.0
9651,1.0,,,,,
9659,1.0,,,,,
9660,,,1.0,,,
9662,,,1.0,,,
9664,1.0,,,,,
9665,1.0,,,,,
9671,,1.0,1.0,1.0,,1.0
9674,1.0,,,,,
9682,1.0,,,,,
9689,,,1.0,1.0,1.0,1.0
9690,,,1.0,,,
9694,1.0,,,,,
9698,,1.0,1.0,1.0,,
9699,1.0,,,,,
9703,,,1.0,1.0,1.0,1.0
9705,,,1.0,1.0,,1.0
9706,,1.0,1.0,1.0,,
9712,,,1.0,,,
9713,,1.0,1.0,1.0,,1.0
9715,1.0,,,,,
9720,,,1.0,1.0,,1.0
9723,1.0,,,,,
9727,,,,1.0,,
9730,1.0,,,,,
9733,1.0,,,,,
9734,1.0,,,,,
9735,,1.0,,1.0,,1.0
9738,,1.0,,1.0,1.0,1.0
9742,,1.0,1.0,1.0,,1.0
9746,,1.0,1.0,1.0,1.0,1.0
9747,,1.0,1.0,1.0,,
9749,,1.0,,,,
9753,,1.0,1.0,1.0,,
9754,,,1.0,1.0,,1.0
9758,,1.0,1.0,1.0,,
9764,1.0,,,,,
9773,1.0,,,,,
9774,,,,1.0,1.0,1.0
9777,,1.0,1.0,1.0,1.0,1.0
9779,,1.0,,,,
9780,,1.0,1.0,1.0,,
9789,,,,1.0,,
9790,1.0,,,,,
9792,,,1.0,1.0,,
9794,1.0,,,,,
9797,,,1.0,1.0,1.0,1.0
9800,1.0,,,,,
9802,,,1.0,,,
9815,,,1.0,,,
9816,1.0,,,,,
9818,,1.0,1.0,,,
9819,,,1.0,1.0,,1.0
9821,1.0,,,,,
9824,,,,1.0,1.0,1.0
9827,,,,1.0,,
9828,,,1.0,1.0,1.0,1.0
9830,,,,1.0,,1.0
9831,1.0,,,,,
9833,,1.0,,,,
9837,,,1.0,,,
9842,1.0,,,,,
9843,1.0,,,,,
9844,,,1.0,1.0,1.0,1.0
9853,1.0,,,,,
9854,,,1.0,1.0,,
9857,,,,1.0,1.0,1.0
9858,,,1.0,1.0,1.0,1.0
9859,,1.0,1.0,1.0,,
9866,1.0,,,,,
9867,,1.0,,1.0,1.0,1.0
9868,,,1.0,1.0,,
9869,,1.0,1.0,1.0,1.0,1.0
9870,,1.0,,1.0,1.0,1.0
9877,1.0,,,,,
9878,1.0,,,,,
9882,1.0,,,,,
9891,1.0,,,,,
9894,1.0,,,,,
9901,1.0,,,,,
9903,1.0,,,,,
9904,,,1.0,1.0,,
9907,,1.0,1.0,1.0,1.0,1.0
9909,1.0,,,,,
9910,,1.0,,1.0,,
9911,,,,1.0,,
9912,,,1.0,1.0,,
9915,1.0,,,,,
9917,,1.0,1.0,1.0,,1.0
9921,1.0,,,,,
9922,1.0,,,,,
9923,,1.0,,1.0,,
9924,1.0,,,,,
9930,,1.0,,1.0,,
9939,,,,1.0,,
9940,,,,1.0,1.0,1.0
9941,1.0,,,,,
9942,1.0,,,,,
9944,1.0,,,,,
9945,,,1.0,1.0,1.0,1.0
9946,,,1.0,1.0,1.0,1.0
9947,1.0,,,,,
9951,1.0,,,,,
9962,,,1.0,1.0,,
9964,,,1.0,1.0,1.0,1.0
9969,1.0,,,,,
9973,,,1.0,1.0,,
9978,,,1.0,1.0,,1.0
9981,1.0,,,,,
9982,,1.0,,1.0,,
9985,1.0,,,,,
9988,,1.0,1.0,1.0,1.0,1.0
9989,,,,1.0,1.0,1.0
9990,,1.0,1.0,1.0,,
9992,,1.0,,1.0,,
9996,,,1.0,1.0,1.0,1.0
10003,,1.0,1.0,1.0,,1.0
10004,,,1.0,1.0,,
10012,1.0,,,,,
10013,1.0,,,,,
10021,1.0,,,,,
10022,,,,1.0,1.0,1.0
10031,,,1.0,1.0,1.0,1.0
10032,1.0,,,,,
10036,,1.0,1.0,1.0,,
10039,,1.0,1.0,1.0,,1.0
10042,1.0,,,,,
10049,1.0,,,,,
10051,,1.0,,1.0,,
10055,,,1.0,1.0,1.0,
10058,1.0,,,,,
10060,,1.0,1.0,1.0,,1.0
10061,,1.0,1.0,1.0,,
10062,,1.0,1.0,,,
10064,,1.0,,1.0,,1.0
10067,1.0,,,,,
10069,,,1.0,1.0,1.0,1.0
10070,,,1.0,1.0,,1.0
10072,,,,1.0,1.0,1.0
10086,,1.0,1.0,1.0,1.0,
10087,,,1.0,1.0,,
10088,1.0,,,,,
10092,,1.0,1.0,1.0,1.0,1.0
10094,,,,1.0,1.0,1.0
10095,,,1.0,1.0,1.0,1.0
10097,,,1.0,,,
10098,,1.0,,,,
10099,,1.0,1.0,1.0,1.0,1.0
10109,,,1.0,1.0,1.0,1.0
10111,,1.0,1.0,1.0,,
10112,,1.0,1.0,,,
10124,1.0,,,,,
10125,,1.0,,,,
10126,,,,1.0,1.0,1.0
10128,,1.0,1.0,,,
10131,1.0,,,,,
10133,1.0,,,,,
10141,1.0,,,,,
10143,1.0,,,,,
10144,1.0,,,,,
10154,,1.0,1.0,1.0,,
10157,,,,1.0,1.0,1.0
10161,,1.0,,1.0,1.0,1.0
10163,,1.0,1.0,1.0,,
10165,,1.0,,1.0,,
10166,,1.0,,1.0,,
10167,,1.0,1.0,1.0,,
10169,,1.0,1.0,1.0,,1.0
10173,,,1.0,1.0,,
10174,,,1.0,1.0,1.0,1.0
10178,1.0,,,,,
10179,,,,1.0,,
10182,1.0,,,,,
10189,,,,1.0,,
10190,,,1.0,1.0,,
10191,,1.0,,1.0,,1.0
10192,,1.0,,1.0,1.0,1.0
10202,1.0,,,,,
10205,1.0,,,,,
10208,,,1.0,,,
10209,,,,1.0,1.0,
10210,,,1.0,1.0,1.0,1.0
10211,,,1.0,1.0,1.0,1.0
10213,1.0,,,,,
10225,,1.0,,1.0,,1.0
10230,,,1.0,1.0,,
10237,,,,1.0,,
10239,1.0,,,,,
10240,,,1.0,1.0,1.0,1.0
10251,,1.0,,1.0,1.0,1.0
10252,1.0,,,,,
10258,,,1.0,1.0,1.0,1.0
10259,1.0,,,,,
10265,,1.0,,1.0,1.0,1.0
10266,,,1.0,1.0,,1.0
10269,,,,1.0,,
10271,1.0,,,,,
10283,,,1.0,1.0,1.0,1.0
10284,,,1.0,1.0,1.0,1.0
10285,,1.0,1.0,1.0,,
10287,,,1.0,1.0,,
10288,,,1.0,,,
10291,1.0,,,,,
10293,1.0,,,,,
10294,,1.0,,,,
10297,,1.0,1.0,1.0,,
10298,1.0,,,,,
10301,,1.0,,1.0,1.0,1.0
10304,,,1.0,1.0,1.0,1.0
10306,1.0,,,,,
10312,,1.0,,,,
10313,,1.0,1.0,1.0,,
10316,1.0,,,,,
10322,,,1.0,,,
10325,,,1.0,1.0,,1.0
10326,,1.0,,1.0,,
10327,,,1.0,1.0,,1.0
10330,,,,1.0,1.0,1.0
10332,,,,1.0,1.0,1.0
10334,,1.0,1.0,1.0,,
10337,,1.0,1.0,1.0,,
10338,,1.0,1.0,1.0,,
10341,,1.0,1.0,1.0,,1.0
10344,1.0,,,,,
10345,,,1.0,1.0,,1.0
10352,,1.0,1.0,1.0,,1.0
10353,,,,1.0,,
10357,,1.0,1.0,1.0,,
10367,,1.0,1.0,1.0,1.0,1.0
10368,1.0,,,,,
10371,,,,1.0,,
10377,1.0,,,,,
10381,,,,1.0,1.0,
10382,1.0,,,,,
10386,1.0,,,,,
10387,,,,1.0,,
10388,,1.0,,1.0,,1.0
10389,,1.0,1.0,1.0,1.0,1.0
10390,,1.0,1.0,1.0,1.0,1.0
10392,1.0,,,,,
10403,,,1.0,1.0,,
10405,1.0,,,,,
10406,1.0,,,,,
10407,,1.0,1.0,1.0,,1.0
10410,1.0,,,,,
10418,,1.0,,1.0,1.0,1.0
10422,1.0,,,,,
10425,1.0,,,,,
10429,,,,1.0,,
10438,,,1.0,,,
10440,,,1.0,,,
10443,,,,1.0,,
10451,1.0,,,,,
10454,,1.0,,,,
10458,,,,1.0,1.0,1.0
10462,,1.0,1.0,1.0,,
10465,,1.0,,1.0,,1.0
10468,1.0,,,,,
10469,,,,1.0,,
10470,,,,,,1.0
10475,1.0,,,,,
10480,,1.0,,,,
10483,,,1.0,1.0,,
10493,,1.0,1.0,1.0,,
10494,,1.0,1.0,1.0,,1.0
10501,,1.0,,1.0,1.0,1.0
10502,,1.0,,,,
10505,,1.0,1.0,1.0,,
10506,1.0,,,,,
10507,,,,1.0,,
10513,,1.0,1.0,1.0,1.0,1.0
10518,,,,1.0,,
10524,,,,1.0,,1.0
10526,1.0,,,,,
10527,,1.0,1.0,1.0,1.0,
10534,,,1.0,,,
10536,,1.0,,,,
10537,,1.0,1.0,1.0,1.0,1.0
10540,1.0,,,,,
10544,,,1.0,1.0,1.0,1.0
10552,1.0,,,,,
10558,,,,1.0,,
10561,1.0,,,,,
10562,,,,1.0,1.0,1.0
10567,,1.0,,1.0,,
10568,,1.0,1.0,1.0,,
10571,,1.0,1.0,1.0,,
10576,,1.0,1.0,1.0,,
10586,,,1.0,1.0,1.0,1.0
10587,,1.0,,1.0,,
10591,,1.0,1.0,1.0,,
10592,,1.0,1.0,1.0,,
10596,,1.0,,,,
10598,,1.0,,1.0,,
10604,,,1.0,,,
10605,,1.0,1.0,1.0,,
10607,1.0,,,,,
10610,,1.0,1.0,1.0,,1.0
10615,,,1.0,1.0,1.0,
10622,,1.0,,1.0,,
10623,,1.0,,,,
10626,1.0,,,,,
10627,,1.0,1.0,1.0,1.0,
10636,,1.0,1.0,1.0,,
10638,,1.0,,1.0,1.0,1.0
10639,1.0,,,,,
10640,,1.0,1.0,1.0,,
10641,,1.0,,,,
10642,,1.0,1.0,1.0,,
10648,,,1.0,1.0,,
10652,,1.0,,,,
10653,1.0,,,,,
10659,1.0,,,,,
10664,1.0,,,,,
10666,1.0,,,,,
10667,,,1.0,,,
10673,1.0,,,,,
10674,,1.0,,1.0,,
10679,,,1.0,,,
10683,1.0,,,,,
10686,1.0,,,,,
10687,,,,1.0,,
10689,,,1.0,,,
10691,,1.0,,1.0,,
10694,,1.0,1.0,1.0,1.0,1.0
10695,,1.0,,1.0,,
10698,,,,1.0,1.0,1.0
10701,,,1.0,1.0,,
10702,,1.0,,1.0,,
10707,,1.0,1.0,1.0,,
10710,,1.0,1.0,1.0,,
10715,1.0,,,,,
10716,,1.0,1.0,1.0,1.0,
10727,,,,1.0,1.0,1.0
10728,1.0,,,,,
10729,,1.0,,1.0,1.0,1.0
10730,,1.0,,,,
10733,,1.0,1.0,1.0,,
10734,,1.0,1.0,1.0,,
10738,,1.0,1.0,1.0,,
10739,,1.0,1.0,1.0,,
10741,1.0,,,,,
10742,,1.0,,1.0,,1.0
10744,,,,1.0,,
10746,1.0,,,,,
10750,,1.0,,1.0,1.0,1.0
10752,,1.0,1.0,1.0,,
10755,1.0,,,,,
10765,,1.0,,,,
10766,1.0,,,,,
10769,,,,1.0,,1.0
10771,1.0,,,,,
10776,,,1.0,1.0,,
10778,,,1.0,,,
10791,,1.0,1.0,1.0,,
10793,,,1.0,1.0,1.0,1.0
10800,,1.0,,1.0,,
10801,1.0,,,,,
10803,1.0,,,,,
10807,,1.0,1.0,,,
10808,,,1.0,1.0,1.0,1.0
10811,,1.0,1.0,1.0,1.0,1.0
10812,1.0,,,,,
10813,,1.0,,,,
10814,,1.0,1.0,1.0,,
10815,1.0,,,,,
10816,,,,1.0,1.0,1.0
10819,,1.0,,1.0,,1.0
10820,,1.0,1.0,1.0,,
10821,,,1.0,1.0,,
10832,,1.0,,1.0,1.0,1.0
10837,,1.0,,1.0,1.0,1.0
10841,1.0,,,,,
10842,,1.0,1.0,1.0,,
10843,,,,1.0,1.0,1.0
10844,,1.0,1.0,1.0,,1.0
10845,,1.0,,1.0,,
10847,,1.0,,1.0,1.0,1.0
10850,1.0,,,,,
10851,1.0,,,,,
10863,1.0,,,,,
10864,1.0,,,,,
10869,1.0,,,,,
10870,1.0,,,,,
10872,,,1.0,1.0,,
10873,,1.0,,1.0,,
10880,,,1.0,,,
10881,,,,1.0,,1.0
10883,,,,1.0,,
10889,,1.0,1.0,1.0,,
10892,,1.0,1.0,1.0,,1.0
10902,1.0,,,,,
10908,1.0,,,,,
10910,1.0,,,,,
10917,,,1.0,1.0,,
10918,,1.0,,1.0,,
10919,,,,1.0,1.0,1.0
10921,1.0,,,,,
10922,1.0,,,,,
10930,1.0,,,,,
10933,,1.0,1.0,1.0,,1.0
10937,,,,1.0,,
10940,1.0,,,,,
10941,1.0,,,,,
10944,,1.0,,,,
10948,,,1.0,1.0,1.0,1.0
10949,,1.0,,,,
10951,,,,1.0,,1.0
10952,,,1.0,,,
10954,,1.0,1.0,1.0,1.0,1.0
10957,,1.0,1.0,1.0,,1.0
10977,1.0,,,,,
10979,,1.0,,,,
10981,,,1.0,1.0,,1.0
10982,1.0,,,,,
10983,,1.0,,,,
10990,,1.0,,,,
10995,1.0,,,,,
11002,1.0,,,,,
11008,1.0,,,,,
11010,,,,1.0,,
11011,1.0,,,,,
11012,,1.0,1.0,1.0,,
11015,,,1.0,1.0,,1.0
11016,,1.0,1.0,1.0,,
11019,,,1.0,1.0,1.0,1.0
11020,1.0,,,,,
11021,1.0,,,,,
11024,1.0,,,,,
11025,,,,1.0,1.0,1.0
11027,,1.0,,,,
11028,,,1.0,1.0,1.0,1.0
11042,,1.0,1.0,1.0,,
11044,,,1.0,1.0,1.0,1.0
11045,,1.0,1.0,1.0,,
11046,1.0,,,,,
11047,,,1.0,,,
11053,,1.0,,1.0,,1.0
11055,1.0,,,,,
11067,1.0,,,,,
11068,1.0,,,,,
11069,,1.0,1.0,1.0,,
11073,,1.0,1.0,1.0,,
11075,,1.0,,1.0,,1.0
11081,1.0,,,,,
11082,1.0,,,,,
11084,,1.0,,,,
11086,,1.0,1.0,1.0,,
11087,,1.0,1.0,1.0,,
11092,,,1.0,1.0,,
11103,,1.0,,1.0,,1.0
11104,,,1.0,1.0,,
11105,,,1.0,1.0,,
11107,,1.0,1.0,1.0,1.0,1.0
11110,,1.0,,1.0,,1.0
11111,1.0,,,,,
11119,,1.0,1.0,1.0,,1.0
11120,1.0,,,,,
11122,,,1.0,1.0,1.0,1.0
11128,,1.0,,1.0,,
11131,,1.0,,1.0,1.0,1.0
11136,,,1.0,1.0,,
11142,,,1.0,1.0,,
11144,,1.0,1.0,1.0,,
11145,1.0,,,,,
11146,1.0,,,,,
11147,,,1.0,,,
11159,,,1.0,,,
11160,,,,1.0,,1.0
11164,,,1.0,1.0,1.0,1.0
11165,,,1.0,1.0,1.0,1.0
11168,1.0,,,,,
11169,,,1.0,1.0,,
11170,,,1.0,1.0,,
11172,1.0,,,,,
11176,,1.0,1.0,1.0,,1.0
11178,,,1.0,1.0,1.0,1.0
11180,1.0,,,,,
11181,,1.0,,1.0,1.0,1.0
11183,,1.0,,1.0,1.0,1.0
11185,,1.0,1.0,1.0,1.0,1.0
11186,,1.0,,1.0,,1.0
11191,1.0,,,,,
11197,,,,1.0,1.0,1.0
11201,,1.0,,1.0,1.0,1.0
11202,,1.0,,1.0,,
11207,1.0,,,,,
11210,,1.0,,1.0,1.0,1.0
11211,,1.0,,1.0,1.0,
11214,1.0,,,,,
11221,,1.0,1.0,1.0,,1.0
11224,,,1.0,1.0,,1.0
11226,,1.0,1.0,1.0,,
11229,,1.0,,1.0,,1.0
11231,,1.0,1.0,1.0,,
11232,,,,1.0,,
11234,1.0,,,,,
11235,,,,1.0,,1.0
11241,,,,1.0,1.0,1.0
11247,1.0,,,,,
11252,1.0,,,,,
11266,1.0,,,,,
11269,,,,1.0,,
11270,,1.0,1.0,1.0,,1.0
11271,,,,1.0,1.0,1.0
11272,1.0,,,,,
11284,1.0,,,,,
11288,,,1.0,,,
11292,,1.0,1.0,1.0,1.0,1.0
11294,,1.0,1.0,1.0,,1.0
11297,,,1.0,,,
11300,,,1.0,,,
11307,1.0,,,,,
11308,1.0,,,,,
11312,,1.0,1.0,1.0,,
11314,,1.0,,1.0,,1.0
11317,1.0,,,,,
11320,,1.0,1.0,1.0,,1.0
11322,,1.0,1.0,1.0,,
11325,,1.0,,1.0,,
11327,,1.0,1.0,1.0,,1.0
11329,,1.0,,1.0,,
11337,,,,1.0,,
11339,1.0,,,,,
11340,1.0,,,,,
11349,,1.0,,,,
11351,,1.0,,1.0,,1.0
11353,,,1.0,1.0,,
11354,,,1.0,1.0,1.0,1.0
11357,,,1.0,1.0,,1.0
11363,,1.0,,1.0,,
11372,,1.0,1.0,,,
11373,1.0,,,,,
11374,,,1.0,1.0,,
11375,1.0,,,,,
11376,,,,1.0,1.0,1.0
11377,1.0,,,,,
11379,,,1.0,,,
11383,,1.0,,1.0,,1.0
11384,,,1.0,,,
11386,,,1.0,1.0,,
11388,,1.0,1.0,1.0,,
11389,,1.0,,1.0,1.0,1.0
11390,,1.0,,,,
11391,1.0,,,,,
11393,,1.0,1.0,1.0,,
11409,,,,1.0,1.0,1.0
11411,,,1.0,1.0,,
11413,1.0,,,,,
11414,,1.0,,1.0,1.0,1.0
11420,,1.0,,1.0,1.0,1.0
11425,,1.0,1.0,1.0,1.0,1.0
11428,1.0,,,,,
11430,,1.0,,,,
11431,1.0,,,,,
11432,1.0,,,,,
11433,1.0,,,,,
11435,,1.0,1.0,1.0,,1.0
11438,1.0,,,,,
11440,,1.0,1.0,,,
11443,,1.0,1.0,,,
11444,1.0,,,,,
11445,,1.0,1.0,,,
11456,1.0,,,,,
11458,1.0,,,,,
11461,,1.0,1.0,1.0,,
11462,1.0,,,,,
11474,1.0,,,,,
11478,,1.0,,1.0,1.0,1.0
11484,,1.0,1.0,1.0,,
11489,,1.0,,1.0,,1.0
11490,1.0,,,,,
11494,,1.0,1.0,,,
11497,,1.0,1.0,,,
11498,,1.0,,1.0,,
11499,,,,1.0,,1.0
11502,1.0,,,,,
11503,1.0,,,,,
11508,,,1.0,1.0,,1.0
11511,1.0,,,,,
11513,,1.0,,,,
11519,,1.0,1.0,,,
11524,,1.0,,,,
11530,1.0,,,,,
11535,1.0,,,,,
11540,,,1.0,,,
11542,,1.0,1.0,1.0,,
11544,1.0,,,,,
11545,1.0,,,,,
11549,,1.0,,1.0,1.0,1.0
11552,,1.0,1.0,1.0,,1.0
11554,,1.0,1.0,1.0,,
11556,,1.0,,,,
11557,,1.0,,1.0,,1.0
11558,,,1.0,,,
11560,,1.0,1.0,1.0,,
11561,,,1.0,1.0,,
11572,1.0,,,,,
11574,1.0,,,,,
11581,,,,1.0,,
11583,,,,1.0,1.0,1.0
11586,,1.0,,1.0,,1.0
11587,,1.0,1.0,1.0,,
11588,,,1.0,1.0,1.0,1.0
11593,,1.0,1.0,1.0,,
11595,,1.0,1.0,1.0,,
11598,,,1.0,1.0,,1.0
11600,,,,1.0,,
11605,,,1.0,,,
11608,,1.0,1.0,1.0,,1.0
11611,,1.0,,1.0,1.0,1.0
11613,1.0,,,,,
11614,,,1.0,1.0,1.0,1.0
11619,,,1.0,1.0,1.0,1.0
11622,,,,1.0,1.0,1.0
11627,,,,1.0,,1.0
11629,,,1.0,,,
11637,1.0,,,,,
11649,1.0,,,,,
11658,,1.0,1.0,1.0,,
11659,1.0,,,,,
11661,1.0,,,,,
11662,,1.0,,1.0,,
11663,,,1.0,1.0,,
11664,,1.0,1.0,1.0,,
11666,,1.0,,1.0,1.0,
11667,,,1.0,1.0,,1.0
11669,,,1.0,1.0,,
11671,,,1.0,1.0,,1.0
11675,1.0,,,,,
11678,1.0,,,,,
11679,,,,1.0,,1.0
11684,,1.0,,1.0,,
11688,1.0,,,,,
11690,1.0,,,,,
11691,,1.0,1.0,1.0,,
